,time,A_bid,A_ask,B_bid,B_ask
408,1611448496.5412376,87.10000000000001,87.7,87.4,87.7
409,1611448496.591424,87.10000000000001,87.7,87.4,87.7
410,1611448496.6416066,87.10000000000001,87.7,87.4,87.7
411,1611448496.6917946,87.10000000000001,87.7,87.4,87.7
412,1611448496.7419693,87.10000000000001,87.7,87.4,87.7
413,1611448496.7942493,87.10000000000001,87.7,87.4,87.7
414,1611448496.8445063,87.10000000000001,87.7,87.4,87.7
415,1611448496.89468,87.10000000000001,87.7,87.4,87.7
416,1611448496.9448638,87.10000000000001,87.7,87.4,87.7
417,1611448496.9950387,87.10000000000001,87.7,87.4,87.7
418,1611448497.0452178,87.10000000000001,87.7,87.4,87.7
419,1611448497.0953999,87.10000000000001,87.7,87.4,87.7
420,1611448497.1455867,87.10000000000001,87.7,87.4,87.7
421,1611448497.303806,87.10000000000001,87.7,87.4,87.7
422,1611448497.3539963,87.10000000000001,87.7,87.4,87.7
423,1611448497.4098818,87.10000000000001,87.7,87.4,87.7
424,1611448497.4600675,87.10000000000001,87.7,87.4,87.7
425,1611448497.5102353,87.10000000000001,87.7,87.4,87.7
426,1611448497.5604126,87.10000000000001,87.7,87.4,87.7
427,1611448497.6105983,87.10000000000001,87.7,87.4,87.7
428,1611448497.6607783,87.10000000000001,87.7,87.0,87.7
429,1611448497.7109559,87.10000000000001,87.7,87.4,87.7
430,1611448497.7611177,87.10000000000001,87.7,87.4,87.7
431,1611448497.813979,87.10000000000001,87.7,87.4,87.7
432,1611448497.8649137,87.10000000000001,87.7,87.4,87.7
433,1611448497.9150617,87.10000000000001,87.7,87.4,87.7
434,1611448497.96527,87.10000000000001,87.7,87.4,87.7
435,1611448498.0154405,87.10000000000001,87.7,87.4,87.7
436,1611448498.0656223,87.10000000000001,87.7,87.4,87.7
437,1611448498.1158054,87.10000000000001,87.7,87.4,87.7
438,1611448498.1662512,87.10000000000001,87.7,87.4,87.7
439,1611448498.2164001,87.10000000000001,87.7,87.4,87.7
440,1611448498.2670927,87.10000000000001,87.7,87.4,87.7
441,1611448498.3172765,87.10000000000001,87.7,87.4,87.7
442,1611448498.3674622,87.10000000000001,87.7,87.4,87.7
443,1611448498.4176304,87.10000000000001,87.7,87.4,87.7
444,1611448498.4678066,87.10000000000001,87.7,87.4,87.7
445,1611448498.5183434,87.10000000000001,87.7,87.4,87.7
446,1611448498.5696473,87.10000000000001,87.7,87.4,87.7
447,1611448498.6201143,87.10000000000001,87.7,87.4,87.7
448,1611448498.6719823,87.10000000000001,87.7,87.4,87.7
449,1611448498.772758,87.2,87.80000000000001,87.4,87.7
450,1611448498.8229132,87.2,87.80000000000001,87.4,87.7
451,1611448498.8732579,87.2,87.80000000000001,87.4,87.7
452,1611448498.9241486,87.2,87.80000000000001,87.4,87.7
453,1611448498.9743168,87.2,87.80000000000001,87.4,87.7
454,1611448499.0279005,87.2,87.80000000000001,87.4,87.7
455,1611448499.0780356,87.2,87.80000000000001,87.4,87.7
456,1611448499.1281874,87.2,87.80000000000001,87.4,87.7
457,1611448499.1783404,87.2,87.80000000000001,87.4,87.7
458,1611448499.228519,87.2,87.80000000000001,87.4,87.7
459,1611448499.278699,87.2,87.80000000000001,87.4,87.7
460,1611448499.328875,87.2,87.80000000000001,87.4,87.7
461,1611448499.3790033,87.2,87.80000000000001,87.4,87.7
462,1611448499.4291568,87.2,87.80000000000001,87.4,87.7
463,1611448499.4793482,87.2,87.80000000000001,87.4,87.80000000000001
464,1611448499.5294988,87.2,87.80000000000001,87.4,87.80000000000001
465,1611448499.5796268,87.2,87.80000000000001,87.4,87.5
466,1611448499.6298537,87.2,87.80000000000001,87.4,87.5
467,1611448499.68,87.2,87.80000000000001,87.4,87.5
468,1611448499.730229,87.2,87.80000000000001,87.4,87.5
469,1611448499.780351,87.2,87.80000000000001,87.4,87.5
470,1611448499.830501,87.2,87.80000000000001,87.4,87.5
471,1611448499.8807476,87.2,87.80000000000001,87.4,87.5
472,1611448499.930979,87.2,87.80000000000001,87.4,87.5
473,1611448499.9811003,87.2,87.80000000000001,87.4,87.5
474,1611448500.0313318,87.2,87.80000000000001,87.4,87.5
475,1611448500.0815978,87.2,87.80000000000001,87.4,87.5
476,1611448500.131755,87.2,87.80000000000001,87.4,87.5
477,1611448500.181935,87.2,87.80000000000001,87.4,87.5
478,1611448500.3036456,86.9,87.5,87.4,87.5
479,1611448500.353835,86.9,87.5,87.4,87.5
480,1611448500.4040213,86.9,87.5,87.4,87.5
481,1611448500.4541945,86.9,87.5,87.4,87.5
482,1611448500.5043707,86.9,87.5,87.4,87.5
483,1611448500.554548,86.9,87.5,87.4,87.5
484,1611448500.6047134,86.9,87.5,87.4,87.5
485,1611448500.6548944,86.9,87.5,87.4,87.5
486,1611448500.7051103,86.9,87.5,87.4,87.5
487,1611448500.755292,86.9,87.5,87.4,87.5
488,1611448500.8055725,86.9,87.5,87.4,87.5
489,1611448500.8557427,86.9,87.5,87.4,87.5
490,1611448500.9059193,86.9,87.5,87.4,87.5
491,1611448500.9560995,86.9,87.5,87.4,87.5
492,1611448501.0062823,86.9,87.5,87.4,87.5
493,1611448501.0564322,86.9,87.5,87.4,87.5
494,1611448501.106597,86.9,87.5,87.4,87.5
495,1611448501.156781,86.9,87.5,87.4,87.5
496,1611448501.2069688,86.9,87.5,87.4,87.5
497,1611448501.2571511,86.9,87.5,87.4,87.5
498,1611448501.3073316,86.9,87.5,87.4,87.5
499,1611448501.3575122,86.9,87.5,87.4,87.5
500,1611448501.407701,86.9,87.5,87.4,87.5
501,1611448501.457887,86.9,87.5,87.4,87.5
502,1611448501.5080774,86.9,87.5,87.4,87.5
503,1611448501.5582707,86.9,87.5,87.4,87.5
504,1611448501.6084569,86.9,87.5,87.4,87.5
505,1611448501.6586454,86.9,87.5,87.4,87.5
506,1611448501.8074043,86.7,87.4,86.9,87.5
507,1611448501.8578565,86.7,87.4,86.9,87.5
508,1611448501.9080312,86.7,87.4,86.9,87.5
509,1611448501.9582186,86.7,87.4,86.9,87.5
510,1611448502.0085971,86.7,87.4,86.9,87.5
511,1611448502.0587614,86.7,87.4,86.9,87.5
512,1611448502.1089368,86.7,87.4,86.9,87.5
513,1611448502.1591394,86.7,87.4,86.9,87.5
514,1611448502.2093172,86.7,87.4,86.9,87.5
515,1611448502.259499,86.7,87.4,86.9,87.5
516,1611448502.3096807,86.7,87.4,86.9,87.5
517,1611448502.3598487,86.7,87.4,86.9,87.5
518,1611448502.4100246,86.7,87.4,86.9,87.5
519,1611448502.46021,86.7,87.4,86.9,87.5
520,1611448502.5103924,86.7,87.4,86.9,87.5
521,1611448502.5605505,86.7,87.4,86.9,87.5
522,1611448502.6107218,86.7,87.4,86.9,87.5
523,1611448502.6608944,86.7,87.4,86.9,87.5
524,1611448502.7110822,86.7,87.4,86.9,87.5
525,1611448502.7612555,86.7,87.4,86.9,87.5
526,1611448502.8114445,86.80000000000001,87.4,86.9,87.4
527,1611448502.861673,86.80000000000001,87.4,86.9,87.4
528,1611448502.9118466,86.80000000000001,87.4,86.9,87.4
529,1611448502.9620242,86.80000000000001,87.4,86.9,87.4
530,1611448503.0122023,86.80000000000001,87.4,86.9,87.4
531,1611448503.0624654,86.80000000000001,87.4,86.9,87.4
532,1611448503.1126604,86.9,87.4,86.9,87.30000000000001
533,1611448503.1628377,86.9,87.4,86.9,87.30000000000001
534,1611448503.2130048,86.9,87.4,86.9,87.30000000000001
535,1611448503.303157,86.9,87.5,86.9,87.30000000000001
536,1611448503.3533146,86.9,87.5,86.9,87.30000000000001
537,1611448503.4035456,86.9,87.5,86.9,87.5
538,1611448503.453695,86.9,87.5,86.9,87.5
539,1611448503.503849,86.9,87.5,86.9,87.5
540,1611448503.611609,86.9,87.5,87.10000000000001,87.80000000000001
541,1611448503.6617756,86.9,87.5,87.10000000000001,87.80000000000001
542,1611448503.7118883,86.9,87.5,87.10000000000001,87.7
543,1611448503.7626696,86.9,87.5,87.10000000000001,87.7
544,1611448503.8128107,86.9,87.5,87.10000000000001,87.7
545,1611448503.862971,86.9,87.5,87.10000000000001,87.7
546,1611448503.9130952,87.0,87.5,87.10000000000001,87.60000000000001
547,1611448503.9632635,87.0,87.5,87.10000000000001,87.60000000000001
548,1611448504.0134113,87.0,87.5,87.10000000000001,87.60000000000001
549,1611448504.0635834,87.0,87.5,87.10000000000001,87.60000000000001
550,1611448504.1137168,87.0,87.5,87.10000000000001,87.60000000000001
551,1611448504.1641529,87.10000000000001,87.5,87.10000000000001,87.60000000000001
552,1611448504.214286,87.10000000000001,87.5,87.10000000000001,87.5
553,1611448504.26447,87.10000000000001,87.5,87.10000000000001,87.5
554,1611448504.314591,87.10000000000001,87.5,87.10000000000001,87.5
555,1611448504.3647652,87.10000000000001,87.5,87.10000000000001,87.5
556,1611448504.4149024,87.10000000000001,87.5,87.10000000000001,87.5
557,1611448504.465094,87.2,87.5,87.10000000000001,87.4
558,1611448504.5152757,87.2,87.5,87.10000000000001,87.4
559,1611448504.5655565,87.2,87.5,87.10000000000001,87.4
560,1611448504.6158879,87.2,87.5,87.10000000000001,87.4
561,1611448504.6661272,87.2,87.5,87.10000000000001,87.4
562,1611448504.7163737,87.0,87.5,87.10000000000001,87.4
563,1611448504.7665641,86.7,87.30000000000001,87.10000000000001,87.7
564,1611448504.816799,86.7,87.30000000000001,87.10000000000001,87.7
565,1611448504.8669827,86.7,87.30000000000001,87.10000000000001,87.7
566,1611448504.917176,86.7,87.30000000000001,87.10000000000001,87.7
567,1611448504.9673643,86.7,87.30000000000001,87.10000000000001,87.7
568,1611448505.0175633,86.80000000000001,87.30000000000001,87.10000000000001,87.60000000000001
569,1611448505.0677443,86.80000000000001,87.30000000000001,87.10000000000001,87.60000000000001
570,1611448505.117926,86.80000000000001,87.30000000000001,87.10000000000001,87.60000000000001
571,1611448505.1681204,86.80000000000001,87.30000000000001,87.10000000000001,87.60000000000001
572,1611448505.2183068,86.80000000000001,87.30000000000001,87.10000000000001,87.60000000000001
573,1611448505.2684953,86.9,87.30000000000001,87.10000000000001,87.60000000000001
574,1611448505.3186772,86.9,87.30000000000001,87.10000000000001,87.5
575,1611448505.3688588,86.9,87.30000000000001,87.10000000000001,87.5
576,1611448505.4190235,86.9,87.30000000000001,87.10000000000001,87.5
577,1611448505.4692042,86.9,87.30000000000001,87.10000000000001,87.5
578,1611448505.5193818,86.9,87.30000000000001,87.10000000000001,87.5
579,1611448505.5695698,87.0,87.30000000000001,87.10000000000001,87.4
580,1611448505.6197484,87.0,87.30000000000001,87.10000000000001,87.4
581,1611448505.669926,87.0,87.30000000000001,87.10000000000001,87.4
582,1611448505.7201092,87.0,87.30000000000001,87.10000000000001,87.4
583,1611448505.7702897,87.0,87.30000000000001,87.10000000000001,87.4
584,1611448505.8204644,87.10000000000001,87.30000000000001,87.30000000000001,87.4
585,1611448505.870627,87.10000000000001,87.30000000000001,87.30000000000001,87.4
586,1611448505.920802,87.10000000000001,87.30000000000001,87.30000000000001,87.4
587,1611448505.970977,87.10000000000001,87.30000000000001,87.30000000000001,87.4
588,1611448506.0211532,87.10000000000001,87.30000000000001,87.30000000000001,87.4
589,1611448506.0713227,87.10000000000001,87.30000000000001,87.30000000000001,87.4
590,1611448506.1215198,87.2,87.30000000000001,87.30000000000001,87.4
591,1611448506.1717043,87.2,87.30000000000001,87.30000000000001,87.4
592,1611448506.281405,87.0,87.10000000000001,87.10000000000001,87.4
593,1611448506.3315475,87.0,87.10000000000001,87.10000000000001,87.4
594,1611448506.381723,87.0,87.10000000000001,87.10000000000001,87.30000000000001
595,1611448506.4346032,87.0,87.10000000000001,87.10000000000001,87.30000000000001
596,1611448506.484775,87.0,87.10000000000001,87.10000000000001,87.30000000000001
597,1611448506.5349374,87.0,87.10000000000001,87.10000000000001,87.30000000000001
598,1611448506.5851066,87.0,87.10000000000001,87.10000000000001,87.30000000000001
599,1611448506.6352308,87.0,87.10000000000001,87.10000000000001,87.30000000000001
600,1611448506.6853914,87.0,87.10000000000001,87.10000000000001,87.2
601,1611448506.735532,87.0,87.10000000000001,87.10000000000001,87.2
602,1611448506.7857068,87.0,87.10000000000001,87.10000000000001,87.2
603,1611448506.8358338,87.0,87.10000000000001,87.10000000000001,87.2
604,1611448506.886071,87.0,87.10000000000001,87.10000000000001,87.2
605,1611448506.9362726,87.0,87.10000000000001,87.10000000000001,87.2
606,1611448506.9865623,87.0,87.10000000000001,87.10000000000001,87.2
607,1611448507.036715,87.0,87.10000000000001,87.10000000000001,87.2
608,1611448507.0868793,87.0,87.10000000000001,87.10000000000001,87.2
609,1611448507.1370099,87.0,87.10000000000001,87.10000000000001,87.2
610,1611448507.1871748,87.0,87.10000000000001,87.10000000000001,87.2
611,1611448507.2373106,87.0,87.10000000000001,87.10000000000001,87.2
612,1611448507.2874742,87.0,87.10000000000001,87.10000000000001,87.2
613,1611448507.3376048,87.0,87.10000000000001,87.10000000000001,87.2
614,1611448507.3877857,87.0,87.10000000000001,87.10000000000001,87.2
615,1611448507.4379117,87.0,87.10000000000001,87.10000000000001,87.2
616,1611448507.4881008,87.0,87.10000000000001,87.10000000000001,87.2
617,1611448507.538218,87.0,87.10000000000001,87.10000000000001,87.2
618,1611448507.5883858,87.0,87.10000000000001,87.10000000000001,87.2
619,1611448507.638489,87.0,87.10000000000001,87.10000000000001,87.2
620,1611448511.8332222,86.9,87.10000000000001,86.7,87.30000000000001
621,1611448511.8833668,86.9,87.10000000000001,86.7,87.30000000000001
622,1611448511.9335217,86.9,87.10000000000001,86.7,87.30000000000001
623,1611448511.9836981,86.9,87.10000000000001,86.7,87.30000000000001
624,1611448512.0338464,87.0,87.10000000000001,86.7,87.30000000000001
625,1611448512.0840907,87.0,87.10000000000001,86.7,87.2
626,1611448512.1343155,87.0,87.10000000000001,86.7,87.2
627,1611448512.1844652,87.0,87.10000000000001,86.7,87.2
628,1611448512.2346084,87.0,87.10000000000001,86.7,87.2
629,1611448512.3182926,87.0,87.2,86.7,87.2
630,1611448512.3684418,87.0,87.2,86.7,87.2
631,1611448512.4186387,87.0,87.2,86.7,87.2
632,1611448512.4688077,87.0,87.2,86.7,87.2
633,1611448512.5189228,87.0,87.2,86.7,87.2
634,1611448512.5691001,87.10000000000001,87.2,86.7,87.2
635,1611448512.6192272,87.10000000000001,87.2,86.7,87.2
636,1611448512.6694045,87.0,87.2,86.7,87.2
637,1611448512.7195551,87.0,87.2,86.7,87.2
638,1611448512.7696962,87.0,87.2,86.7,87.2
639,1611448512.8199227,87.0,87.2,86.7,87.2
640,1611448512.8701687,87.10000000000001,87.2,86.7,87.2
641,1611448512.9203234,87.10000000000001,87.2,86.7,87.2
642,1611448512.9704888,87.0,87.2,86.7,87.2
643,1611448513.0206618,87.0,87.2,86.7,87.2
644,1611448513.0708365,87.0,87.2,86.7,87.2
645,1611448513.1210058,87.0,87.2,86.7,87.2
646,1611448513.1712313,87.0,87.2,86.7,87.2
647,1611448513.2214246,87.10000000000001,87.2,86.7,87.2
648,1611448513.2715957,87.0,87.2,86.7,87.2
649,1611448513.3217635,87.0,87.2,86.7,87.2
650,1611448513.3719327,87.0,87.2,86.7,87.2
651,1611448513.4221041,87.0,87.2,86.7,87.2
652,1611448513.4722958,87.0,87.2,86.7,87.2
653,1611448513.522412,87.10000000000001,87.2,86.7,87.2
654,1611448513.572591,87.0,87.2,86.7,87.2
655,1611448513.6227653,87.0,87.2,86.7,87.2
656,1611448513.6729395,87.0,87.2,86.7,87.2
657,1611448513.7714574,87.10000000000001,87.2,86.7,87.2
658,1611448513.8217096,87.10000000000001,87.2,86.7,87.2
659,1611448513.8719006,87.0,87.2,86.7,87.2
660,1611448513.9220502,87.0,87.2,86.7,87.2
661,1611448513.9722703,87.0,87.2,87.10000000000001,87.2
662,1611448514.0224545,87.0,87.2,87.10000000000001,87.2
663,1611448514.0726926,87.0,87.2,87.10000000000001,87.2
664,1611448514.122884,87.10000000000001,87.2,87.10000000000001,87.2
665,1611448514.1730754,87.10000000000001,87.2,87.10000000000001,87.2
666,1611448514.223377,87.10000000000001,87.2,87.10000000000001,87.2
667,1611448514.2735305,87.10000000000001,87.2,87.10000000000001,87.2
668,1611448514.3237038,87.10000000000001,87.2,87.10000000000001,87.2
669,1611448514.3738284,87.10000000000001,87.2,87.10000000000001,87.2
670,1611448514.4240584,87.10000000000001,87.2,87.10000000000001,87.2
671,1611448514.4742265,87.10000000000001,87.2,87.10000000000001,87.2
672,1611448514.5244045,87.10000000000001,87.2,87.10000000000001,87.2
673,1611448514.5745823,87.10000000000001,87.2,87.10000000000001,87.2
674,1611448514.624754,87.10000000000001,87.2,87.10000000000001,87.2
675,1611448514.6749809,87.10000000000001,87.2,87.10000000000001,87.2
676,1611448514.7251728,87.10000000000001,87.2,87.10000000000001,87.2
677,1611448514.7753263,87.10000000000001,87.2,87.10000000000001,87.2
678,1611448514.825507,87.10000000000001,87.2,87.10000000000001,87.2
679,1611448514.875684,87.10000000000001,87.2,87.10000000000001,87.2
680,1611448514.925862,87.10000000000001,87.2,86.7,87.2
681,1611448514.9760382,87.10000000000001,87.2,86.7,87.2
682,1611448515.0261977,87.10000000000001,87.2,86.7,87.2
683,1611448515.0763752,87.10000000000001,87.2,86.7,87.2
684,1611448515.1265244,87.10000000000001,87.2,86.7,87.2
685,1611448515.1767087,87.10000000000001,87.2,86.7,87.2
686,1611448515.2296968,87.0,87.30000000000001,86.7,87.2
687,1611448515.279869,87.0,87.30000000000001,86.7,87.2
688,1611448515.3300402,87.0,87.30000000000001,86.7,87.2
689,1611448515.3802924,87.0,87.30000000000001,86.7,87.2
690,1611448515.4304605,87.0,87.30000000000001,86.7,87.2
691,1611448515.4806836,86.7,87.30000000000001,86.7,87.30000000000001
692,1611448515.5308552,86.7,87.30000000000001,86.7,87.30000000000001
693,1611448515.5810204,86.7,87.30000000000001,86.7,87.30000000000001
694,1611448515.6312075,86.7,87.30000000000001,86.7,87.30000000000001
695,1611448515.6813922,86.7,87.30000000000001,86.7,87.30000000000001
696,1611448515.73158,86.7,87.30000000000001,86.7,87.30000000000001
697,1611448515.781752,86.7,87.30000000000001,86.7,87.30000000000001
698,1611448515.8319876,86.7,87.30000000000001,86.7,87.30000000000001
699,1611448515.9259362,86.7,87.30000000000001,86.5,87.4
700,1611448515.9761837,86.7,87.30000000000001,86.5,87.10000000000001
701,1611448516.0263557,86.7,87.30000000000001,86.5,87.10000000000001
702,1611448516.0765357,86.7,87.30000000000001,86.5,87.10000000000001
703,1611448516.126698,86.7,87.30000000000001,86.5,87.10000000000001
704,1611448516.1768763,86.7,87.30000000000001,86.5,87.10000000000001
705,1611448516.2271068,86.7,87.30000000000001,86.5,87.10000000000001
706,1611448516.277283,86.7,87.30000000000001,86.5,87.10000000000001
707,1611448516.3274636,86.7,87.30000000000001,86.5,87.10000000000001
708,1611448516.3776486,86.7,87.30000000000001,86.5,87.10000000000001
709,1611448516.427824,86.7,87.30000000000001,86.5,87.10000000000001
710,1611448516.4779985,86.7,87.30000000000001,86.5,87.10000000000001
711,1611448516.5281825,86.7,87.30000000000001,86.5,87.10000000000001
712,1611448516.5783625,86.7,87.30000000000001,86.5,87.10000000000001
713,1611448516.6285458,86.7,87.30000000000001,86.5,87.10000000000001
714,1611448516.6787333,86.7,87.30000000000001,86.5,87.10000000000001
715,1611448516.7710574,86.5,87.2,86.5,87.10000000000001
716,1611448516.8212326,86.5,87.2,86.5,87.10000000000001
717,1611448516.8713958,86.5,87.2,86.5,87.10000000000001
718,1611448516.9215739,86.5,87.2,86.5,87.10000000000001
719,1611448516.9717603,86.5,87.2,86.5,87.10000000000001
720,1611448517.0219376,86.5,87.2,86.5,87.10000000000001
721,1611448517.072123,86.5,87.2,86.5,87.10000000000001
722,1611448517.1223013,86.5,87.2,86.5,87.10000000000001
723,1611448517.1724875,86.5,87.2,86.5,87.10000000000001
724,1611448517.222673,86.5,87.2,86.5,87.10000000000001
725,1611448517.2728486,86.5,87.2,86.5,87.10000000000001
726,1611448517.3230262,86.5,87.2,86.5,87.10000000000001
727,1611448517.3732066,86.5,87.2,86.5,87.10000000000001
728,1611448517.4233823,86.5,87.2,86.5,87.10000000000001
729,1611448517.4735634,86.5,87.2,86.5,87.10000000000001
730,1611448517.5237405,86.5,87.2,86.5,87.10000000000001
731,1611448517.5739233,86.5,87.2,86.5,87.10000000000001
732,1611448517.6241071,86.5,87.2,86.5,87.10000000000001
733,1611448517.674287,86.5,87.2,86.5,87.10000000000001
734,1611448517.7244658,86.5,87.2,86.5,87.10000000000001
735,1611448517.7746408,86.5,87.2,86.5,87.10000000000001
736,1611448517.8248174,86.5,87.2,86.5,87.10000000000001
737,1611448517.8749976,86.5,87.2,86.5,87.10000000000001
738,1611448517.9251962,86.5,87.2,86.5,87.10000000000001
739,1611448517.975382,86.5,87.2,86.5,87.10000000000001
740,1611448518.025567,86.5,87.2,86.5,87.10000000000001
741,1611448518.0757546,86.5,87.2,87.0,87.10000000000001
742,1611448518.1259377,86.5,87.2,87.0,87.10000000000001
743,1611448518.1761184,86.5,87.2,87.0,87.10000000000001
744,1611448518.2746263,86.60000000000001,87.2,87.0,87.10000000000001
745,1611448518.3247879,86.60000000000001,87.2,87.0,87.10000000000001
746,1611448518.3749597,86.60000000000001,87.2,87.0,87.10000000000001
747,1611448518.4251075,86.60000000000001,87.2,87.0,87.10000000000001
748,1611448518.4752858,86.60000000000001,87.2,87.0,87.10000000000001
749,1611448518.5254712,86.60000000000001,87.2,87.0,87.10000000000001
750,1611448518.5756524,86.60000000000001,87.2,87.0,87.10000000000001
751,1611448518.6258252,86.60000000000001,87.2,87.0,87.10000000000001
752,1611448518.6760051,86.60000000000001,87.2,87.0,87.10000000000001
753,1611448518.726187,86.60000000000001,87.2,87.0,87.10000000000001
754,1611448518.7763777,86.60000000000001,87.2,87.0,87.10000000000001
755,1611448518.8265543,86.60000000000001,87.2,87.0,87.10000000000001
756,1611448518.876899,86.60000000000001,87.2,87.0,87.10000000000001
757,1611448518.927062,86.60000000000001,87.2,87.0,87.10000000000001
758,1611448518.9772384,86.60000000000001,87.2,87.0,87.10000000000001
759,1611448519.0274148,86.60000000000001,87.2,87.0,87.10000000000001
760,1611448519.0775867,86.60000000000001,87.2,87.0,87.10000000000001
761,1611448519.1277685,86.60000000000001,87.2,87.0,87.10000000000001
762,1611448519.1779692,86.60000000000001,87.2,87.0,87.10000000000001
763,1611448519.2281587,86.60000000000001,87.2,87.0,87.10000000000001
764,1611448519.278309,86.60000000000001,87.2,87.0,87.10000000000001
765,1611448519.3309817,86.60000000000001,87.2,87.0,87.10000000000001
766,1611448519.3811605,86.60000000000001,87.2,87.0,87.10000000000001
767,1611448519.4314008,86.60000000000001,87.2,87.0,87.10000000000001
768,1611448519.4815786,86.60000000000001,87.2,87.0,87.10000000000001
769,1611448519.531745,86.60000000000001,87.2,87.0,87.10000000000001
770,1611448519.5819175,86.60000000000001,87.2,87.0,87.10000000000001
771,1611448519.632151,86.60000000000001,87.2,87.0,87.10000000000001
772,1611448519.6822972,86.60000000000001,87.2,87.0,87.10000000000001
773,1611448519.777973,86.4,87.0,87.0,87.10000000000001
774,1611448519.8281178,86.4,87.0,87.0,87.10000000000001
775,1611448519.8782187,86.4,87.0,87.0,87.10000000000001
776,1611448519.9283712,86.4,87.0,87.0,87.10000000000001
777,1611448519.9785168,86.4,87.0,87.0,87.4
778,1611448520.0287685,86.5,87.0,87.0,87.10000000000001
779,1611448520.0789158,86.5,87.0,87.0,87.10000000000001
780,1611448520.1290944,86.5,87.0,87.0,87.10000000000001
781,1611448520.179249,86.5,87.0,87.0,87.10000000000001
782,1611448520.2293932,86.5,87.0,87.0,87.10000000000001
783,1611448520.2795606,86.60000000000001,87.0,87.0,87.10000000000001
784,1611448520.3297393,86.60000000000001,87.0,87.0,87.10000000000001
785,1611448520.3799417,86.60000000000001,87.0,87.0,87.10000000000001
786,1611448520.4301274,86.60000000000001,87.0,87.0,87.10000000000001
787,1611448520.480299,86.60000000000001,87.0,87.0,87.10000000000001
788,1611448520.530471,86.60000000000001,87.0,87.0,87.10000000000001
789,1611448520.5806346,86.7,87.0,87.0,87.10000000000001
790,1611448520.6308112,86.7,87.0,87.0,87.10000000000001
791,1611448520.6810327,86.7,87.0,87.0,87.10000000000001
792,1611448520.7312057,86.7,87.0,87.0,87.10000000000001
793,1611448520.7814014,86.7,87.0,87.0,87.10000000000001
794,1611448520.8315833,86.80000000000001,87.0,87.0,87.10000000000001
795,1611448520.8817544,86.80000000000001,87.0,87.0,87.10000000000001
796,1611448520.9319236,86.80000000000001,87.0,87.0,87.10000000000001
797,1611448520.982074,86.80000000000001,87.0,87.0,87.10000000000001
798,1611448521.032269,86.80000000000001,87.0,87.0,87.10000000000001
799,1611448521.0824432,86.80000000000001,87.0,87.0,87.10000000000001
800,1611448521.1326327,86.9,87.0,86.5,87.10000000000001
801,1611448521.1827872,86.9,87.0,86.5,87.10000000000001
802,1611448521.2806842,86.9,87.0,86.5,87.10000000000001
803,1611448521.3308616,86.9,87.0,86.5,87.10000000000001
804,1611448521.3810472,86.9,87.0,86.5,87.10000000000001
805,1611448521.4312313,86.9,87.0,86.5,87.0
806,1611448521.481412,86.9,87.0,86.5,87.0
807,1611448521.5315855,86.9,87.0,86.5,87.0
808,1611448521.5817423,86.9,87.0,86.5,87.0
809,1611448521.631922,86.9,87.0,86.5,87.0
810,1611448521.6821012,86.80000000000001,87.0,86.5,87.0
811,1611448521.732293,86.80000000000001,87.0,86.5,87.0
812,1611448521.782452,86.80000000000001,87.0,86.5,87.0
813,1611448521.8326309,86.80000000000001,87.0,86.5,87.0
814,1611448521.882809,86.80000000000001,87.0,86.5,87.0
815,1611448521.9329896,86.80000000000001,87.0,86.5,87.0
816,1611448521.9831684,86.80000000000001,87.0,86.5,87.0
817,1611448522.0333676,86.80000000000001,87.0,86.5,87.0
818,1611448522.0835803,86.30000000000001,87.0,86.5,87.0
819,1611448522.133786,86.30000000000001,87.0,87.0,87.10000000000001
820,1611448522.1839783,86.30000000000001,87.0,87.0,87.10000000000001
821,1611448522.234166,86.30000000000001,87.0,87.0,87.10000000000001
822,1611448522.2843494,86.30000000000001,87.0,87.0,87.10000000000001
823,1611448522.334527,86.30000000000001,87.0,87.0,87.10000000000001
824,1611448522.3847222,86.30000000000001,87.0,87.0,87.10000000000001
825,1611448522.434932,86.30000000000001,87.0,87.0,87.10000000000001
826,1611448522.485168,86.30000000000001,87.0,87.0,87.10000000000001
827,1611448522.5353653,86.30000000000001,87.0,87.0,87.10000000000001
828,1611448522.5855548,86.30000000000001,87.0,87.0,87.10000000000001
829,1611448522.6357362,86.30000000000001,87.0,87.0,87.10000000000001
830,1611448522.6859236,86.30000000000001,87.0,87.0,87.10000000000001
831,1611448522.796645,86.30000000000001,86.9,86.5,87.10000000000001
832,1611448522.8468478,86.30000000000001,86.9,86.5,87.10000000000001
833,1611448522.8970122,86.30000000000001,86.9,86.5,87.10000000000001
834,1611448522.9471848,86.30000000000001,86.9,86.5,87.10000000000001
835,1611448522.9973395,86.30000000000001,86.9,86.5,87.10000000000001
836,1611448523.0475307,86.30000000000001,86.9,86.5,87.10000000000001
837,1611448523.0977085,86.30000000000001,86.9,86.5,87.10000000000001
838,1611448523.1478813,86.30000000000001,86.9,86.5,87.10000000000001
839,1611448523.1980567,86.30000000000001,86.9,86.5,87.10000000000001
840,1611448523.2482727,86.30000000000001,86.9,86.5,87.10000000000001
841,1611448523.2985795,86.30000000000001,86.9,86.5,87.10000000000001
842,1611448523.3487723,86.30000000000001,86.9,86.5,87.10000000000001
843,1611448523.3989372,86.30000000000001,86.9,86.5,87.10000000000001
844,1611448523.449106,86.30000000000001,86.9,86.5,87.10000000000001
